policy_name,scenario_name,seed,step,uav1_x,uav1_y,uav2_x,uav2_y,target_x,target_y,action,uav1_action,uav2_action,uav1_action_name,uav2_action_name,reward,cum_reward,distance_uav1_target,distance_uav2_target,mean_distance_to_target,distance_uav1_uav2,success,collision,done,truncated,near_border
ppo_finetune,near_uavs,42,0,1.7197003565263764,0.013301997027163864,2.151605444768472,-0.5139026510363367,-6.336478612603396,7.781596209354267,18,3,3,accelerate,accelerate,-2.3060010374975763,-2.3060010374975763,11.191443809979283,11.868566564996478,11.53000518748788,0.6815326449915452,False,False,False,False,False
ppo_finetune,near_uavs,42,1,1.431759708083995,0.2909531864259868,1.865536052617765,-0.2343238555697903,-6.559610432998069,7.751827772091607,18,3,3,accelerate,accelerate,-2.2541515449783667,-4.5601525824759435,10.93282426067524,11.608691189108425,11.270757724891833,0.6812326239434758,False,False,False,False,False
ppo_finetune,near_uavs,42,2,1.1028312923568748,0.5980461647358906,1.538943170029568,0.07525180407213344,-6.63713161845852,8.007886765400768,18,3,3,accelerate,accelerate,-2.210695032286857,-6.7708476147628005,10.715071795749179,11.391878527119392,11.053475161434285,0.6808138610435517,False,False,False,False,False
ppo_finetune,near_uavs,42,3,0.741659521492682,0.9438133579899977,1.1800877464475747,0.42342243029696036,-6.550812546410121,8.201543733363266,18,3,3,accelerate,accelerate,-2.1255161315996705,-8.896363746362471,10.288576143605022,10.966585172391682,10.627580657998351,0.6804601575862602,False,False,False,False,False
ppo_finetune,near_uavs,42,4,0.387262957472717,1.2965215594977637,0.8276124694433804,0.7780506568960517,-6.584764027113723,8.037886966434133,18,3,3,accelerate,accelerate,-2.007358621246143,-10.903722367608614,9.698204360789672,10.375381851671756,10.036793106230714,0.6802350840242183,False,False,False,False,False
ppo_finetune,near_uavs,42,5,0.027813582866078712,1.6440789606488493,0.47040265285418337,1.1279094097268367,-6.5520131549042215,7.776177320096639,18,3,3,accelerate,accelerate,-1.866451491005934,-12.770173858614548,8.994262070287881,9.670252839771459,9.33225745502967,0.679938298797742,False,False,False,False,False
ppo_finetune,near_uavs,42,6,-0.33796554867081785,1.9849684250388677,0.10730895074968039,1.4716578111660965,-6.355434451708672,7.855175959569878,18,3,3,accelerate,accelerate,-1.7490352960027253,-14.519209154617274,8.406501561142557,9.083851398884693,8.745176480013626,0.6795271636576543,False,False,False,False,False
ppo_finetune,near_uavs,42,7,-0.6958712041489808,2.3341153021217744,-0.24841810370498857,1.8230240911774331,-6.200581807657448,7.767891540447799,18,3,3,accelerate,accelerate,-1.6147313840458826,-16.133940538663158,7.734840853991443,8.412472986467382,8.073656920229412,0.6792852883741077,False,False,False,False,False
ppo_finetune,near_uavs,42,8,-1.0517098508270084,2.6853685690536993,-0.6021882562824371,2.1763605868091873,-5.918162993020506,8.003764213241118,18,3,3,accelerate,accelerate,-1.5096715204257103,-17.643612059088866,7.208862490939654,7.8878527133174465,7.548357602128551,0.6790867322739588,False,False,False,False,False
ppo_finetune,near_uavs,42,9,-1.3892425162308655,3.054247546206597,-0.9391604925770405,2.545751588278652,-5.75113289477625,7.820547437952298,18,3,3,accelerate,accelerate,-1.3600863091207143,-19.00369836820958,6.460936645139146,7.139926446067995,6.800431545603571,0.6790743458895945,False,False,False,False,False
ppo_finetune,near_uavs,42,10,-1.726801187528705,3.423102725689869,-1.2761368212932274,2.9151388564471157,-5.771100292540029,7.546829697424635,18,3,3,accelerate,accelerate,-1.2230183003510287,-20.22671666856061,5.775939697417917,6.454243306092368,6.115091501755143,0.6790623413579153,False,False,False,False,False
ppo_finetune,near_uavs,42,11,-2.0768999867612603,3.7800772776903204,-1.624354517626728,3.2739486054230738,-5.9785265972995,7.656659069370108,18,3,3,accelerate,accelerate,-1.1677994268200549,-21.394516095380663,5.500052417535981,6.177941850664567,5.838997134100274,0.6789430274516411,False,False,False,False,False
ppo_finetune,near_uavs,42,12,-2.431589934633263,4.132490445546682,-1.9767511721213304,3.6286549598925304,-5.8316693037548095,7.937164908830634,18,3,3,accelerate,accelerate,-1.0883876163601744,-22.48290371174084,5.102556955869381,5.7813192077323645,5.441938081800872,0.6787698405849666,False,False,False,False,False
ppo_finetune,near_uavs,42,13,-2.764764007801667,4.505310827189605,-2.3101455059333804,4.001278386668169,-5.936174088871918,7.859440732451556,18,3,3,accelerate,accelerate,-0.9910729226949052,-23.473976634435743,4.6160621013680645,5.294667125580987,4.955364613474526,0.6787685049698172,False,False,False,False,False
ppo_finetune,near_uavs,42,14,-3.1082830085675295,4.868621570373485,-2.652568220802415,4.365622570568117,-5.954440602106433,7.673123547902127,18,3,3,accelerate,accelerate,-0.8669262683684892,-24.34090290280423,3.995728267690537,4.673534415994355,4.334631341842446,0.6787370341988155,False,False,False,False,False
ppo_finetune,near_uavs,42,15,-3.464433052171963,5.219559095355583,-3.0058203943612463,4.719476921786187,-6.1764876989051505,7.658546503637687,18,3,3,accelerate,accelerate,-0.7970790284660754,-25.137981931270307,3.6474511627471764,4.323339121913577,3.9853951423303764,0.6785335291834156,False,False,False,False,False
ppo_finetune,near_uavs,42,16,-3.8362070013933325,5.553900433930918,-3.3725123441637543,5.059384282621511,-6.34034208947462,7.760434900447193,18,3,3,accelerate,accelerate,-0.7350527035367128,-25.87303463480702,3.3375869863247223,4.012940049042405,3.6752635176835637,0.6779077806376947,False,False,False,False,False
ppo_finetune,near_uavs,42,17,-4.211348548016929,5.884458779759391,-3.742294811511986,5.395926890387384,-6.378050938151222,7.960041818081896,18,3,3,accelerate,accelerate,-0.6677653704313065,-26.540800005238328,3.000440667033051,3.6772130372800134,3.338826852156532,0.6772553541040718,False,False,False,False,False
ppo_finetune,near_uavs,42,18,-4.572412576701224,6.230338480219344,-4.100685269165328,5.744576112189224,-6.257891876949872,7.847461802911121,18,3,3,accelerate,accelerate,-0.5348377898206117,-27.075637795058938,2.3357928658937985,3.0125850323123182,2.6741889491030584,0.6771201746140014,False,False,False,False,False
ppo_finetune,near_uavs,42,19,-4.933206404968118,6.5765000226883465,-4.458717753667313,6.093592931327407,-6.058535996112751,8.030320417409202,18,3,3,accelerate,accelerate,-0.43505042422797796,-27.510688219286916,1.8384668691091641,2.5120373731706147,2.1752521211398896,0.6770071927977869,False,False,False,False,False
ppo_finetune,near_uavs,42,20,-5.2392574984234805,6.971889360170754,-4.77714817582823,6.479082316709703,-6.126048968694647,7.903317279767348,18,3,3,accelerate,accelerate,-0.32476891408607855,-27.835457133372994,1.2860626272268927,1.961626513633893,1.6238445704303928,0.6755766485856831,False,False,False,False,False
ppo_finetune,near_uavs,42,21,-5.584027438664779,7.334013217857611,-5.120970198902233,6.842106305516641,-6.016551666309661,7.687168769932934,18,3,3,accelerate,accelerate,-0.17897264149877823,-28.014429774871772,0.5583870086789524,1.2313394063088299,0.8948632074938911,0.675569698628746,False,False,False,False,False
ppo_finetune,near_uavs,42,22,-5.9287973789060775,7.696137075544468,-5.484631697437434,7.185253962485374,-6.196606744824597,7.391586131783537,3,0,3,keep,accelerate,1.8853176977826938,-26.12911207708908,0.4055528742585273,0.7412701479145359,0.5734115110865317,0.6769672870999415,True,False,True,False,False

# meta: {"policy_name": "ppo_finetune", "scenario_name": "near_uavs", "case_id": null, "seed": 42, "max_steps": 200, "total_reward": -26.12911207708908, "episode_length": 23, "final_success": true, "had_collision": false, "arena_size": 10.0, "success_distance": 0.8, "collision_distance": 0.5}
