policy_name,scenario_name,seed,step,uav1_x,uav1_y,uav2_x,uav2_y,target_x,target_y,action,uav1_action,uav2_action,uav1_action_name,uav2_action_name,reward,cum_reward,distance_uav1_target,distance_uav2_target,mean_distance_to_target,distance_uav1_uav2,success,collision,done,truncated,near_border
expert_v2,noisy_target,42,0,4.108602847426968,-0.7610504155958758,5.408678171596861,3.2776061481128607,-6.341518959854683,7.525683031082193,18,3,3,accelerate,accelerate,-2.5831508952605393,-2.5831508952605393,13.336978556004222,12.494530396601165,12.915754476302695,4.24275178252312,False,False,False,False,False
expert_v2,noisy_target,42,1,3.7951848790797946,-0.5125163593437592,5.032507262935968,3.413604116764005,-6.399230936046769,8.119914386481764,18,3,3,accelerate,accelerate,-2.572093446087828,-5.155244341348368,13.358329775581094,12.362604685297185,12.86046723043914,4.116477702417951,False,False,False,False,False
expert_v2,noisy_target,42,2,3.451767161904341,-0.2217169928898416,4.616390892600167,3.5849142633944906,-6.322557181525621,7.66859283930393,18,3,3,accelerate,accelerate,-2.423796859966112,-7.57904120131448,12.561624322458512,11.676344277202606,12.118984299830558,3.980802677277624,False,False,False,False,False
expert_v2,noisy_target,42,3,3.062712208001812,0.09234708153431337,4.147967394010653,3.7597840033987566,-6.18143718739365,7.543312615455987,18,3,3,accelerate,accelerate,-2.287365996205587,-9.866407197520067,11.873128712857406,11.000531249198463,11.436829981027934,3.82464016537682,False,False,False,False,False
expert_v2,noisy_target,42,4,2.6734235201185172,0.40612139132735997,3.6784716784216016,3.9317542713043596,-6.02751671940564,7.6735452231028365,18,3,3,accelerate,accelerate,-2.173901549334167,-12.040308746854233,11.336746014727016,10.402269478614652,10.869507746670834,3.6660890612317827,False,False,False,False,False
expert_v2,noisy_target,42,5,2.2896740637832873,0.7266465147770129,3.211939427080625,4.111608819366731,-5.923664333690623,7.529073783477538,18,3,3,accelerate,accelerate,-2.0418405586100685,-14.082149305464302,10.664518009613927,9.753887576486754,10.209202793050341,3.5083533464905314,False,False,False,False,False
expert_v2,noisy_target,42,6,1.9045962576381952,1.0455745367733293,2.7436336521199816,4.2867935822272925,-5.930479858867394,7.565447804463701,18,3,3,accelerate,accelerate,-1.946606542917084,-16.028755848381387,10.192995888264639,9.273069540906203,9.73303271458542,3.348056846881828,False,False,False,False,False
expert_v2,noisy_target,42,7,1.52025998386778,1.3653957816340678,2.275929108725621,4.463577235567393,-5.982930609398371,7.127083676825514,18,3,3,accelerate,accelerate,-1.8137907157964464,-17.842546564177834,9.460175288041617,8.677731869922845,9.068953578982232,3.1890067650853027,False,False,False,False,False
expert_v2,noisy_target,42,8,1.123692776347283,1.6699190975220228,2.606659180185695,4.8385673952143025,-5.923808748606809,7.391918354126578,16,3,1,accelerate,turn_left,-1.7982323821163235,-19.64077894629416,9.077915687910597,8.904408133252637,8.991161910581617,3.4985027353686053,False,False,False,False,False
expert_v2,noisy_target,42,9,0.7355253948006845,1.985079507318776,2.1105770909983077,4.776096915886245,-5.68944712502747,7.6403835476433635,16,3,1,accelerate,turn_left,-1.6868668337608104,-21.32764578005497,8.559365377705204,8.3093029599029,8.434334168804051,3.1113574757881213,False,False,False,False,False
